,ADDRESS_CITY,ADDRESS_NAME,ADDRESS_STATE,ADDRESS_STR1,ADDRESS_STR2,ADDRESS_ZIP,AGCYTYPE,CITY,COMMENT,CONGDIST1,CONGDIST2_18,COUNTY,COUNTYNAME,CSLLEA08_FULLTIME_CIVILIAN,CSLLEA08_FULLTIME_SWORN,CSLLEA08_ID_x,CSLLEA08_ID_y,CSLLEA08_PARTTIME_CIVILIAN,CSLLEA08_PARTTIME_SWORN,CSLLEA_SUB,DISTNAME,FCOUNTY,FIPS_COUNTY,FIPS_ST,FIPS_x,FIPS_y,FPLACE,FSTATE,GOVID,INTPTLAT,INTPTLONG,LEAR_FULLTIME_SWORN,LEAR_ID,LEAR_PARTTIME_SWORN,LEMAS13_FULLTIME_CIVILIAN,LEMAS13_FULLTIME_SWORN,LEMAS13_PARTTIME_CIVILIAN,LEMAS13_PARTTIME_SWORN,LEMAS_ID,LG_NAME,LG_POPULATION,NAME_x,NAME_y,NO_POLICING,Name,ORI7_x,ORI7_y,ORI9,ORI9_x,ORI9_y,PARTOF,PE14_DIVISION_REGION,PE14_FEMALE_CIVILIANS,PE14_FEMALE_OFFICERS,PE14_FEMALE_TOTAL,PE14_MALE_CIVILIANS,PE14_MALE_OFFICERS,PE14_MALE_TOTAL,PE14_MSA,PE14_POPULATION,PE14_TOTAL_EMPLOYEES,REPORT_FLAG,SAMPTYPE,SOURCE,SOURCE_CSLLEA2008,SOURCE_NCIC2012,SOURCE_UCR2010,SOURCE_UCR2011,SOURCE_UCR2012,SOURCE_VENDOR,STATE,STATENAME,STREET_ADDRESS,SUBTYPE1,SUBTYPE2,UA,UANAME,U_CNTY,U_POPGRP,U_STATENO,U_TPOP,ZIP
190,WESTMONT,HADDON TOWNSHIP POLICE,NJ,135 HADDON AVENUE, ,08108,0.0,WESTMONT, ,1.0, ,CAMDEN,CAMDEN,2,28,12673240.0,12673240.0,5,3,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,28740.0,34.0,313004004.0,39.802352,-74.961251, ,644700.0, , , , , ,3.13004004026e+15,HADDON TOWNSHIP,14707.0,HADDON TOWNSHIP POLICE,HADDON TOWNSHIP POLICE,False,HADDON TWP PD,NJ00416,NJ00416,NJ0041600,,,0.0,2,2,2,4,0,24,24,654,14632,28,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,135 HADDON AVENUE,888.0,888.0,-1.0,_Not a Census place,4.0,5,29.0,14766.0,08108
191,LONG BEACH TOWNSHIP,C/O CHIEF LONG BEACH TWP PD,NJ, , ,08008,0.0,, ,2.0, ,,OCEAN,,,-1.0,,,,0.0,District of New Jersey,29.0,29.0,34.0,34029.0,,3130.0,34.0,312015002.0,39.865669,-74.258864,,,,,,,,3.12015002026e+15,BARNEGAT LIGHT BOROUGH,574.0,BARNEGAT LIGHT PD,,,BARNEGAT LIGHT BORO,NJ01501,,NJ0150100,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",15.0,7,29.0,580.0,
192,RIVER EDGE,RIVER EDGE POLICE,NJ,705 KINDERKAMACK ROAD, ,07661,0.0,RIVER EDGE, ,5.0, ,BERGEN,BERGEN,3,21,12163080.0,12163080.0,2,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,63360.0,34.0,312002050.0,40.959648,-74.07486, ,644983.0, , , , , ,3.12002050026e+15,RIVER EDGE BOROUGH,11340.0,RIVER EDGE POLICE,RIVER EDGE POLICE,False,RIVER EDGE PD,NJ00252,NJ00252,NJ0025200,,,0.0,2,2,1,3,1,23,24,607,11573,27,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,705 KINDERKAMACK RD,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,5,29.0,11470.0,07661
193,RARITAN,RARITAN BOROUGH POLICE,NJ,20 FIRST STREET, ,08869,0.0,RARITAN, ,7.0, ,SOMERSET,SOMERSET,5,19,12223050.0,12223050.0,0,0,1.0,District of New Jersey,35.0,35.0,34.0,34035.0,34035,61980.0,34.0,312018008.0,40.565522,-74.61993, ,644972.0, ,1,18,0,0,3.12018008026e+15,RARITAN BOROUGH,6881.0,RARITAN BOROUGH POLICE,RARITAN BOROUGH POLICE,False,RARITAN PD,NJ01816,NJ01816,NJ0181600,,,0.0, , , , , , , , , , ,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,20 1ST ST,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",18.0,6,29.0,6945.0,08869
194,WOODCLIFF LAKE,WOODCLIFF LAKE POLICE,NJ,184 PASCACK ROAD, ,07677,0.0,Woodcliff Lake, ,5.0, ,BERGEN,BERGEN,1,18,11994950.0,11994950.0,0,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,82300.0,34.0,312002060.0,40.959648,-74.07486, ,645130.0, , , , , ,-1.0,WOODCLIFF LAKE BOROUGH,5730.0,WOODCLIFF LAKE POLICE,WOODCLIFF LAKE POLICE,False,WOODCLIFF LAKE PD,NJ00268,NJ00268,NJ0026800,,,0.0,2,1,2,3,0,17,17,607,5863,20,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,184 PASCACK RD,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,6,29.0,5794.0,07677
195,GARWOOD,GARWOOD POLICE,NJ,403 SOUTH AVENUE, ,07027,0.0,Garwood, ,7.0, ,UNION,UNION,4,16,12023220.0,12023220.0,0,0,1.0,District of New Jersey,39.0,39.0,34.0,34039.0,34039,25800.0,34.0,312020003.0,40.659871,-74.308696, ,644679.0, , , , , ,3.12020003026e+15,GARWOOD BOROUGH,4226.0,GARWOOD POLICE,GARWOOD POLICE,False,GARWOOD PD,NJ02006,NJ02006,NJ0200600,,,0.0,2,3,0,3,1,16,17,605,4318,20,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,403 SOUTH AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",20.0,6,29.0,4271.0,07027
196,WASHINGTON,WASHINGTON TOWNSHIP POLICE,NJ,350 HUDSON AVENUE, ,07676,0.0,WASHINGTON, ,5.0, ,BERGEN,BERGEN,0,22,12833090.0,12833090.0,0,1,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,77135.0,34.0,313002008.0,40.959648,-74.07486, ,645094.0, , , , , ,3.13002008026e+15,WASHINGTON TOWNSHIP,9102.0,WASHINGTON TOWNSHIP POLICE,WASHINGTON TOWNSHIP POLICE,False,WASHINGTON TWP PD,NJ00266,NJ00266,NJ0026600,,,0.0,2,0,1,1,0,19,19,607,9296,20,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,350 HUDSON AVE,888.0,888.0,-1.0,_Not a Census place,2.0,6,29.0,9207.0,07676
197,SADDLE RIVER,SADDLE RIVER POLICE,NJ,83 EAST ALLENDALE ROAD, ,07458,0.0,Saddle River, ,5.0, ,BERGEN,BERGEN,5,18,11993060.0,11993060.0,5,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,65400.0,34.0,312002053.0,40.959648,-74.07486, ,645007.0, , , , , ,-1.0,SADDLE RIVER BOROUGH,3152.0,SADDLE RIVER POLICE,SADDLE RIVER POLICE,False,SADDLE RIVER PD,NJ00258,NJ00258,NJ0025800,,,0.0,2,0,1,1,5,16,21,607,3214,22,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,83 E ALLENDALE RD,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,6,29.0,3188.0,07458
198,CAMDEN,CAMDEN POLICE,NJ,800 FEDERAL STREET, ,08103,0.0,CAMDEN, ,1.0, ,CAMDEN,CAMDEN,101,397,12033290.0,12033290.0,0,0,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,10000.0,34.0,312004007.0,39.802352,-74.961251, ,644563.0, , , , , ,3.12004007026e+15,CAMDEN CITY,77344.0,CAMDEN POLICE,CAMDEN COUNTY POLICE DEPARTMENT,False,CAMDEN PD,NJ00408,NJ00408,NJ0040800,,,0.0,2,59,49,108,27,342,369,654,76892,477,1.0,3.0,"POST,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,800 FEDERAL ST,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,3,29.0,77665.0,08103
199,BOONTON,BOONTON TOWN POLICE,NJ,100 WASHINGTON STREET, ,07005,0.0,BOONTON, ,11.0, ,MORRIS,MORRIS,5,21,12673270.0,12673270.0,0,0,1.0,District of New Jersey,27.0,27.0,34.0,34027.0,34027,6610.0,34.0,312014001.0,40.858581,-74.547427, ,644531.0, ,5,26,3,3,-1.0,BOONTON TOWN,8347.0,BOONTON TOWN POLICE,BOONTON TOWN POLICE,False,BOONTON PD,NJ01401,NJ01401,NJ0140100,,,0.0,2,1,0,1,4,21,25,605,8449,26,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,100 WASHINGTON ST,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",14.0,6,29.0,8435.0,7005
200,SPRING LAKE HEIGHTS,SPRING LAKE HEIGHTS POLICE,NJ,555 BRIGHTON AVENUE, ,07762,0.0,Spring Lake, ,4.0, ,MONMOUTH,MONMOUTH,0,13,11593070.0,11593070.0,2,0,1.0,District of New Jersey,25.0,25.0,34.0,34025.0,34025,70140.0,34.0,312013035.0,40.287056,-74.152446, ,645044.0, , , , , ,-1.0,SPRING LAKE HEIGHTS BOROUGH,4713.0,SPRING LAKE HEIGHTS POLICE,SPRING LAKE HEIGHTS POLICE,False,SPRING LAKE HEIGHTS PD,NJ01349,NJ01349,NJ0134900,,,0.0,2,0,0,0,0,12,12,607,4683,12,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,555 BRIGHTON AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",13.0,6,29.0,4741.0,07762
201,MAPLEWOOD,MAPLEWOOD POLICE,NJ,125 DUNNELL ROAD, ,07040,0.0,Maplewood, ,10.0, ,ESSEX,ESSEX,15,64,12723160.0,12723160.0,27,0,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,34013,43800.0,34.0,313007004.0,40.787216,-74.246136, ,644817.0, , , , , ,3.13007004026e+15,MAPLEWOOD TOWNSHIP,23867.0,MAPLEWOOD POLICE,MAPLEWOOD POLICE,False,MAPLEWOOD PD,NJ00711,NJ00711,NJ0071100,,,0.0,2,9,7,16,2,56,58,605,24689,74,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1618 SPRINGFIELD AVE,888.0,888.0,-1.0,_Not a Census place,7.0,5,29.0,24022.0,07040
202,PLAINFIELD,PLAINFIELD POLICE DEPARTMENT,NJ,200 EAST 4TH STREET, ,07060,0.0,Plainfield, ,12.0, ,UNION,UNION,32,151,13551650.0,13551650.0,16,0,1.0,District of New Jersey,39.0,39.0,34.0,34039.0,34039,59190.0,34.0,312020008.0,40.659871,-74.308696, ,644957.0, ,20,164,0,0,3.12020008026e+15,PLAINFIELD CITY,49808.0,PLAINFIELD POLICE DEPARTMENT,PLAINFIELD POLICE,False,PLAINFIELD PD,NJ02012,NJ02012,NJ0201200,,,0.0,2,18,21,39,4,114,118,605,50839,157,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,200 E 4TH ST,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",20.0,3,29.0,50332.0,07060
203,MOORESTOWN,MOORESTOWN TOWNSHIP POLICE,NJ,111 WEST SECOND STREET, ,08057,0.0,MOORESTOWN, ,3.0, ,BURLINGTON,BURLINGTON,10,38,12073110.0,12073110.0,0,0,1.0,District of New Jersey,5.0,5.0,34.0,34005.0,34005,47880.0,34.0,313003017.0,39.875786,-74.663006, ,644858.0, , , , , ,3.13003017026e+15,MOORESTOWN TOWNSHIP,20726.0,MOORESTOWN TOWNSHIP POLICE,MOORESTOWN TOWNSHIP POLICE DEPARTMENT,False,MOORESTOWN PD,NJ00323,NJ00323,NJ0032300,,,0.0,2,0,1,1,0,32,32,654,20651,33,1.0,3.0,"CSLLEA14,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1245 N CHURCH ST STE 2,888.0,888.0,-1.0,_Not a Census place,3.0,5,29.0,20868.0,08057
204,WALL TOWNSHIP,WALL TOWNSHIP POLICE,NJ,200 ALLAIRE ROAD, ,07719,0.0,WALL TOWNSHIP, ,4.0, ,MONMOUTH,MONMOUTH,13,71,12403070.0,12403070.0,18,0,1.0,District of New Jersey,25.0,25.0,34.0,34025.0,34025,76460.0,34.0,313013015.0,40.287056,-74.152446, ,645084.0, , , , , ,-1.0,WALL TOWNSHIP,26164.0,WALL TOWNSHIP POLICE,WALL TOWNSHIP POLICE,False,WALL TWP PD,NJ01352,NJ01352,NJ0135200,,,0.0,2,11,2,13,6,64,70,607,26074,83,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,200 ALLAIRE ROAD,888.0,888.0,-1.0,_Not a Census place,13.0,4,29.0,26319.0,07719
205,TRENTON,TRENTON POLICE,NJ,225 NORTH CLINTON AVENUE, ,08609,0.0,Trenton, ,12.0, ,MERCER,MERCER,53,361,12143090.0,12143090.0,80,0,1.0,District of New Jersey,21.0,21.0,34.0,34021.0,34021,74000.0,34.0,312011005.0,40.282503,-74.703724, ,645066.0, ,83,234,0,0,3.12011005026e+15,TRENTON CITY,84913.0,TRENTON POLICE,TRENTON POLICE,False,TRENTON PD,NJ01111,NJ01111,NJ0111100,,,0.0,2,49,26,75,23,198,221,901,84324,296,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,225 N CLINTON AVE,888.0,888.0,88462.0,"Trenton, NJ Urbanized Area",11.0,3,29.0,85317.0,08609
206,MOONACHIE,MOONACHIE POLICE,NJ,70 MOONACHIE ROAD, ,07074,0.0,MOONACHIE, ,9.0, ,BERGEN COUNTY,BERGEN,3,17,12823170.0,12823170.0,9,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,47700.0,34.0,312002035.0,40.959648,-74.07486, ,644856.0, , , , , ,3.12002035026e+15,MOONACHIE BOROUGH,2708.0,MOONACHIE POLICE,MOONACHIE POLICE,False,MOONACHIE PD,NJ00237,NJ00237,NJ0023700,,,0.0,2,2,1,3,1,16,17,607,2773,20,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,70 MOONACHIE RD,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,6,29.0,2738.0,07074
207,ALLENDALE,ALLENDALE BOROUGH POLICE,NJ,290 FRANKLIN TURNPIKE, ,07401,0.0,Allendale, ,5.0, ,BERGEN,BERGEN,4,14,12663380.0,12663380.0,2,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,700.0,34.0,312002001.0,40.959648,-74.07486, ,644482.0, , , , , ,3.12002001026e+15,ALLENDALE BOROUGH,6505.0,ALLENDALE BOROUGH POLICE,ALLENDALE BOROUGH POLICE,False,ALLENDALE PD,NJ00201,NJ00201,NJ0020100,,,0.0,2,1,1,2,4,13,17,607,6760,19,1.0,3.0,"CSLLEA14,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,290 FRANKLIN TPKE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,6,29.0,6580.0,07401
208,CLIFTON,CLIFTON POLICE,NJ,900 CLIFTON AVENUE, ,07013,0.0,Clifton, ,9.0, ,PASSAIC,PASSAIC,30,158,12733200.0,12733200.0,63,0,1.0,District of New Jersey,31.0,31.0,34.0,34031.0,34031,13690.0,34.0,312016002.0,41.033763,-74.300307, ,644590.0, ,29,139,0,26,3.12016002026e+15,CLIFTON CITY,84136.0,CLIFTON POLICE,CLIFTON POLICE,False,CLIFTON PD,NJ01602,NJ01602,NJ0160200,,,0.0,2,16,7,23,9,142,151,607,85822,174,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,900 CLIFTON AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",16.0,3,29.0,84684.0,07013
209,NORTH BRUNSWICK,NORTH BRUNSWICK POLICE,NJ,710 HERMANN ROAD, ,08902,0.0,North Brunswick, ,12.0, ,MIDDLESEX,MIDDLESEX,18,83,12323170.0,12323170.0,1,0,1.0,District of New Jersey,23.0,23.0,34.0,34023.0,34023,52560.0,34.0,313012005.0,40.439593,-74.407585, ,644898.0, , , , , ,3.13012005026e+15,NORTH BRUNSWICK TOWNSHIP,40742.0,NORTH BRUNSWICK POLICE,NORTH BRUNSWICK POLICE,False,NORTH BRUNSWICK TWP PD,NJ01215,NJ01215,NJ0121500,,,0.0,2,11,4,15,6,77,83,607,42526,98,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,710 HERMANN RD,888.0,888.0,-1.0,_Not a Census place,12.0,4,29.0,41163.0,08902
210,WILDWOOD,WILDWOOD POLICE,NJ,4400 NEW JERSEY AVENUE, ,08260,0.0,WILDWOOD, ,2.0, ,-3,CAPE MAY,8,38,11784990.0,11784990.0,0,0,1.0,District of New Jersey,9.0,9.0,34.0,34009.0,34009,81170.0,34.0,312005010.0,39.086142,-74.847716, ,645120.0, , , , , ,3.12005010026e+15,WILDWOOD CITY,5325.0,WILDWOOD POLICE,WILDWOOD POLICE,False,WILDWOOD PD,NJ00514,NJ00514,NJ0051400,,,0.0,2,5,2,7,3,31,34,620,5205,41,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,4400 NEW JERSEY AVE,888.0,888.0,90658.0,"Villas, NJ Urbanized Area",5.0,6,29.0,5315.0,08260
211,MAGNOLIA,MAGNOLIA POLICE,NJ,438 WEST EVESHAM AVENUE, ,08049,0.0,Magnolia, ,1.0, ,CAMDEN,CAMDEN,0,11,12593190.0,12593190.0,0,3,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,42630.0,34.0,312004019.0,39.802352,-74.961251, ,644805.0, , , , , ,-1.0,MAGNOLIA BOROUGH,4341.0,MAGNOLIA POLICE,MAGNOLIA POLICE,False,MAGNOLIA PD,NJ00423,NJ00423,NJ0042300,,,0.0,2,0,0,0,0,11,11,654,4324,11,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,438 W EVESHAM AVE,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,6,29.0,4359.0,08049
212,SOMERS POINT,SOMERS POINT POLICE,NJ,1 WEST NEW JERSEY AVENUE, ,08244,0.0,SOMERS POINT, ,2.0, ,ATLANTIC,ATLANTIC,4,24,11283070.0,11283070.0,0,4,1.0,District of New Jersey,1.0,1.0,34.0,34001.0,34001,68430.0,34.0,312001016.0,39.469354,-74.633758, ,645026.0, , , , , ,3.12001016026e+15,SOMERS POINT CITY,10795.0,SOMERS POINT POLICE,SOMERS POINT POLICE,False,SOMERS POINT PD,NJ00121,NJ00121,NJ0012100,,,0.0,2,3,1,4,2,29,31,055,10782,35,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1 W NEW JERSEY AVE,888.0,888.0,3898.0,"Atlantic City, NJ Urbanized Area",1.0,5,29.0,10840.0,08244
213,UPPER MONTCLAIR,MONTCLAIR STATE UNIVERSITY POLICE,NJ,1 NORMAL AVENUE, ,07043,6.0,, ,10.0,11,,ESSEX,,,13861480.0,,,,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,,75020.0,34.0,310000000.0,40.787216,-74.246136,,,,,,,,-1.0,State of New Jersey,888888888.0,MONTCLAIR STATE UNIVERSITY POLICE,,,MONTCLAIR STATE COLLEGE P,NJ00728,,NJ0072800,,,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,1.0,11.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",7.0,7,29.0,0.0,
214,LITTLE EGG HARBOR,LITTLE EGG HARBOR TOWNSHIP POLICE,NJ,665 RADIO ROAD, ,08087,0.0,Little Egg Harbor, ,2.0, ,OCEAN,OCEAN,18,47,12833150.0,12833150.0,6,0,1.0,District of New Jersey,29.0,29.0,34.0,34029.0,34029,40560.0,34.0,313015008.0,39.865669,-74.258864, ,644785.0, , , , , ,3.13015008026e+15,LITTLE EGG HARBOR TOWNSHIP,20065.0,LITTLE EGG HARBOR TOWNSHIP POLICE,LITTLE EGG HARBOR TOWNSHIP POLICE,False,LITTLE EGG HARBOR TWP PD,NJ01516,NJ01516,NJ0151600,,,0.0,2,6,2,8,6,38,44,607,20401,52,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,665 RADIO RD,888.0,888.0,-1.0,_Not a Census place,15.0,5,29.0,20261.0,08087
215,EAST HANOVER,EAST HANOVER TOWNSHIP POLICE,NJ,2 DEFOREST AVE, ,07936,0.0,East Hanover, ,11.0, ,MARS,MORRIS,8,34,13786170.0,13786170.0,0,0,1.0,District of New Jersey,27.0,27.0,34.0,34027.0,34027,19210.0,34.0,313014005.0,40.858581,-74.547427, ,644619.0, , , , , ,-1.0,EAST HANOVER TOWNSHIP,11157.0,EAST HANOVER TOWNSHIP POLICE,EAST HANOVER TOWNSHIP POLICE,False,EAST HANOVER TWP PD,NJ01410,NJ01410,NJ0141000,,,0.0,2,3,0,3,1,34,35,605,11338,38,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,2 DEFOREST AVE,888.0,888.0,-1.0,_Not a Census place,14.0,5,29.0,11274.0,07936
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW JERSEY TRANSIT POLICE,,,NJ0073200new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,SADDLE BROOK,SADDLE BROOK POLICE,NJ,63 MARKET STREET, ,07663,0.0,Saddle Brook, ,9.0, ,BERGEN,BERGEN,3,31,11583090.0,11583090.0,0,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,65340.0,34.0,313002005.0,40.959648,-74.07486, ,645006.0, , , , , ,-1.0,SADDLE BROOK TOWNSHIP,13659.0,SADDLE BROOK POLICE,SADDLE BROOK POLICE,False,SADDLE BROOK PD,NJ00257,NJ00257,NJ0025700,,,0.0,2,3,2,5,1,26,27,607,13972,32,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,63 MARKET ST,888.0,888.0,-1.0,_Not a Census place,2.0,5,29.0,13816.0,07663
218,WOOD-RIDGE,WOOD-RIDGE POLICE,NJ,85 HUMBOLDT STREET, ,07075,0.0,WOOD RIDGE, ,9.0, ,BERGEN,BERGEN,5,22,13713370.0,13713370.0,0,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,82570.0,34.0,312002061.0,40.959648,-74.07486, ,645133.0, , , , , ,3.12002061026e+15,WOOD RIDGE BOROUGH,7626.0,WOOD-RIDGE POLICE,WOODRIDGE POLICE,False,WOOD-RIDGE PD,NJ00269,NJ00269,NJ0026900,,,0.0,2,1,0,1,3,23,26,607,8629,27,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,85 HUMBOLDT ST,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,6,29.0,7715.0,07075
219,RIVERDALE,RIVERDALE POLICE,NJ,P.O. BOX 6, ,07457,0.0,Riverdale, ,11.0, ,MORRIS,MORRIS,4,18,12023010.0,12023010.0,1,1,1.0,District of New Jersey,27.0,27.0,34.0,34027.0,34027,63300.0,34.0,312014016.0,40.858581,-74.547427, ,644982.0, , , , , ,-1.0,RIVERDALE BOROUGH,3559.0,RIVERDALE POLICE,RIVERDALE POLICE,False,RIVERDALE PD,NJ01433,NJ01433,NJ0143300,,,0.0,2,1,0,1,3,16,19,605,4162,20,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,PO BOX 6,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",14.0,6,29.0,3597.0,07457
220,FANWOOD,FANWOOD POLICE,NJ,75 NORTH MARTINE AVENUE, ,07023,0.0,Fanwood, ,12.0, ,-3,UNION,0,21,11363210.0,11363210.0,1,0,1.0,District of New Jersey,39.0,39.0,34.0,34039.0,34039,22860.0,34.0,312020002.0,40.659871,-74.308696, ,644653.0, , , , , ,3.12020002026e+15,FANWOOD BOROUGH,7318.0,FANWOOD POLICE,FANWOOD POLICE,False,FANWOOD PD,NJ02005,NJ02005,NJ0200500,,,0.0,2,1,0,1,0,17,17,605,7567,18,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,75 N MARTINE AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",20.0,6,29.0,7396.0,07023
221,ROBBINSVILLE,ROBBINSVILLE TOWNSHIP POLICE,NJ,1117 ROUTE 130, ,08691,0.0,ROBBINSVILLE, ,4.0, ,MERCER,MERCER,9,25,12193020.0,12193020.0,0,0,1.0,District of New Jersey,21.0,21.0,34.0,34021.0,34021,63850.0,34.0,313011007.0,40.282503,-74.703724, ,644987.0, , , , , ,-1.0,ROBBINSVILLE TOWNSHIP,13642.0,ROBBINSVILLE TOWNSHIP POLICE,ROBBINSVILLE TOWNSHIP POLICE,False,ROBBINSVILLE TOWNSHIP POLI,NJ01112,NJ01112,NJ0111200,,,0.0,2,6,2,8,3,26,29,901,14176,37,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1117 US HIGHWAY 130,888.0,888.0,-1.0,_Not a Census place,11.0,5,29.0,13741.0,08691
